customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C05824,Male,0,Yes,No,39,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,52.01,2110.02,No
C05825,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.87,217.42,No
C05826,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.49,1010.04,No
C05827,Female,0,Yes,No,30,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.52,2655.58,No
C05828,Male,0,No,Yes,2,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,89.27,243.32,No
C05829,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,106.2,1398.79,No
C05830,Female,0,Yes,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),55.12,1305.51,No
C05831,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,25.54,1856.16,Yes
C05832,Male,1,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),113.83,2212.46,No
C05833,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,61.5,3182.19,No
C05834,Female,0,Yes,Yes,16,No,No phone service,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.33,1430.22,No
C05835,Male,0,Yes,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),84.63,4034.98,No
C05836,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,72.65,2013.1,No
C05837,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),38.53,2549.12,Yes
C05838,Male,1,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,93.51,1539.82,Yes
C05839,Female,1,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),98.38,2668.69,No
C05840,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.3,2212.68,Yes
C05841,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,66.86,1197.17,Yes
C05842,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),29.39,132.97,Yes
C05843,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),26.4,100.79,No
C05844,Male,0,Yes,No,0,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,51.96,98.74,No
C05845,Female,0,No,Yes,62,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.08,3069.38,Yes
C05846,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),113.37,1077.97,No
C05847,Male,0,No,Yes,7,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,96.36,720.54,Yes
C05848,Male,0,No,No,39,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),83.99,3399.51,Yes
C05849,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),69.76,878.62,Yes
C05850,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.74,746.72,No
C05851,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,115.85,745.12,No
C05852,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,55.5,4086.14,No
C05853,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.69,1655.91,No
C05854,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,67.38,3998.02,No
C05855,Male,0,No,Yes,15,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),105.4,1600.39,Yes
C05856,Female,0,Yes,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,106.73,4712.21,No
C05857,Female,1,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.1,113.76,Yes
C05858,Female,0,No,Yes,0,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,106.63,175.5,No
C05859,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.15,39.36,No
C05860,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),21.9,592.9,No
C05861,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),102.78,1907.5,No
C05862,Male,0,No,No,21,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,104.39,2226.23,Yes
C05863,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),77.62,74.84,No
C05864,Male,1,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,75.44,1276.97,No
C05865,Female,0,Yes,No,37,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),99.31,3778.14,No
C05866,Female,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.63,1826.85,No
C05867,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),107.01,4302.64,No
C05868,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.27,601.66,No
C05869,Male,1,No,Yes,50,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,114.76,5767.38,No
C05870,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,117.61,3292.25,No
C05871,Female,0,No,Yes,7,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,29.65,253.38,No
C05872,Female,1,No,Yes,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),102.95,1004.22,Yes
C05873,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),67.98,2027.75,No
C05874,Female,1,No,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),56.76,3065.28,No
C05875,Female,0,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,79.31,1351.77,Yes
C05876,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.6,197.96,Yes
C05877,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),68.65,4213.67,No
C05878,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,105.09,3657.76,No
C05879,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,39.35,681.83,Yes
C05880,Female,1,No,Yes,20,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),60.64,1223.27,No
C05881,Female,0,No,No,6,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),111.95,836.99,No
C05882,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),60.86,1798.19,No
C05883,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.84,767.1,No
C05884,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,62.05,4553.94,No
C05885,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.95,1374.09,No
C05886,Male,1,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,81.2,1675.18,Yes
C05887,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),98.07,2559.62,No
C05888,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,63.21,4660.98,Yes
C05889,Male,1,No,Yes,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),99.75,4940.28,No
C05890,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),71.37,1337.27,No
C05891,Male,1,No,Yes,38,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,51.85,1972.39,Yes
C05892,Female,0,Yes,Yes,26,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.8,2219.61,Yes
C05893,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,89.77,1811.56,No
C05894,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),73.8,508.05,No
C05895,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),23.66,467.99,No
C05896,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,34.99,312.64,No
C05897,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,46.53,3429.23,Yes
C05898,Female,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),46.26,585.39,No
C05899,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.34,6202.44,No
C05900,Female,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.83,471.78,No
C05901,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,93.57,2793.22,No
C05902,Female,1,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),44.53,1094.53,No
C05903,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),49.0,219.19,No
C05904,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.79,1125.39,Yes
C05905,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,39.59,164.27,No
C05906,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,106.45,3248.71,No
C05907,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),26.54,455.93,Yes
C05908,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,62.44,2871.32,No
C05909,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.94,906.09,Yes
C05910,Female,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.58,537.49,No
C05911,Female,1,No,No,15,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,47.23,712.87,No
C05912,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),60.08,4362.25,No
C05913,Male,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),88.67,3359.41,No
C05914,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),115.33,1885.01,No
C05915,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),107.31,2410.18,No
C05916,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),52.24,123.76,Yes
C05917,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,117.82,8564.72,No
C05918,Male,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.35,611.54,No
C05919,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.76,227.62,No
C05920,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,100.38,2758.16,Yes
C05921,Female,1,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.95,186.81,No
C05922,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),24.08,1739.37,No
C05923,Female,0,No,Yes,5,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,41.71,267.74,No
C05924,Male,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.61,1906.83,No
C05925,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,91.06,803.96,Yes
C05926,Male,0,No,Yes,37,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),80.43,2981.2,No
C05927,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.76,1848.79,No
C05928,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,68.33,2298.59,No
C05929,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),110.62,3173.02,No
C05930,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.5,6746.02,No
C05931,Male,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),50.32,175.3,Yes
C05932,Female,0,No,Yes,12,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),116.23,1620.75,No
C05933,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),88.86,817.35,No
C05934,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),24.24,1757.0,Yes
C05935,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.52,315.38,No
C05936,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),34.84,1381.05,Yes
C05937,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.79,3146.14,No
C05938,Female,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),36.37,303.54,No
C05939,Female,0,No,No,8,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.15,626.61,No
C05940,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.33,267.04,No
C05941,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),110.09,1684.18,No
C05942,Female,0,No,Yes,8,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,52.4,421.52,No
C05943,Female,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.81,47.62,Yes
C05944,Male,0,Yes,No,63,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,112.49,7111.05,No
C05945,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,18.61,1369.15,Yes
C05946,Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),64.41,787.41,Yes
C05947,Female,0,Yes,Yes,12,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,20.47,275.29,No
C05948,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,108.87,83.97,No
C05949,Male,0,No,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.84,2384.81,Yes
C05950,Female,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.49,1366.91,No
C05951,Female,0,No,Yes,4,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,29.03,149.77,No
C05952,Male,1,Yes,No,5,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),56.35,308.32,No
C05953,Male,1,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,112.02,5353.36,No
C05954,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,87.29,2452.02,Yes
C05955,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,104.76,147.05,No
C05956,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.65,1667.05,Yes
C05957,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,22.32,277.19,No
C05958,Female,0,No,Yes,13,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,115.43,1567.37,No
C05959,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.72,870.13,No
C05960,Male,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),112.77,5719.26,No
C05961,Male,1,Yes,No,15,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,54.87,857.48,No
